实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为2000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
1.992182e+00	2.073647e+00
1.984369e+00	2.070882e+00
1.976557e+00	2.076412e+00
1.968744e+00	2.081942e+00
1.960932e+00	2.084707e+00
1.953119e+00	2.087472e+00
1.945306e+00	2.090237e+00
1.937494e+00	2.093001e+00
1.929681e+00	2.093001e+00
1.921869e+00	2.093001e+00
1.914056e+00	2.090237e+00
1.906244e+00	2.093001e+00
1.898431e+00	2.093001e+00
1.890619e+00	2.093001e+00
1.882806e+00	2.093001e+00
1.874994e+00	2.093001e+00
1.867181e+00	2.090237e+00
1.859369e+00	2.090237e+00
1.851557e+00	2.087472e+00
1.843744e+00	2.084707e+00
1.835932e+00	2.081942e+00
1.828119e+00	2.073647e+00
1.820307e+00	2.070882e+00
1.812494e+00	2.065353e+00
1.804682e+00	2.059823e+00
1.796869e+00	2.057058e+00
1.789057e+00	2.048763e+00
1.781245e+00	2.043234e+00
1.773432e+00	2.040469e+00
1.765620e+00	2.032175e+00
1.757807e+00	2.026645e+00
1.749995e+00	2.018350e+00
1.742182e+00	2.012820e+00
1.734370e+00	2.007291e+00
1.726557e+00	2.001761e+00
1.718745e+00	1.996231e+00
1.710933e+00	1.987937e+00
1.703120e+00	1.982407e+00
1.695308e+00	1.974112e+00
1.687495e+00	1.968583e+00
1.679683e+00	1.960288e+00
1.671870e+00	1.951993e+00
1.664058e+00	1.943699e+00
1.656245e+00	1.935404e+00
1.648433e+00	1.929875e+00
1.640621e+00	1.924345e+00
1.632808e+00	1.916050e+00
1.624996e+00	1.907756e+00
1.617183e+00	1.896696e+00
1.609371e+00	1.888402e+00
1.601558e+00	1.877342e+00
1.593746e+00	1.869048e+00
1.585933e+00	1.860753e+00
1.578121e+00	1.855223e+00
1.570309e+00	1.844164e+00
1.562496e+00	1.838634e+00
1.554684e+00	1.830339e+00
1.546871e+00	1.827574e+00
1.539059e+00	1.827574e+00
1.531246e+00	1.827574e+00
1.523434e+00	1.833104e+00
1.515621e+00	1.844164e+00
1.507809e+00	1.860753e+00
1.499997e+00	1.877342e+00
1.492184e+00	1.904991e+00
1.484372e+00	1.921580e+00
1.476559e+00	1.949228e+00
1.468747e+00	1.968583e+00
1.460934e+00	1.979642e+00
1.453122e+00	1.990702e+00
1.445309e+00	1.998996e+00
1.437497e+00	1.998996e+00
1.429685e+00	2.007291e+00
1.421872e+00	2.012820e+00
1.414060e+00	2.018350e+00
1.406247e+00	2.026645e+00
1.398435e+00	2.029410e+00
1.390622e+00	2.037704e+00
1.382810e+00	2.040469e+00
1.374997e+00	2.048763e+00
1.367185e+00	2.051529e+00
1.359373e+00	2.057058e+00
1.351560e+00	2.059823e+00
1.343748e+00	2.062588e+00
1.335935e+00	2.065353e+00
1.328123e+00	2.073647e+00
1.320310e+00	2.073647e+00
1.312498e+00	2.073647e+00
1.304685e+00	2.073647e+00
1.296873e+00	2.076412e+00
1.289060e+00	2.076412e+00
1.281248e+00	2.073647e+00
1.273436e+00	2.073647e+00
1.265623e+00	2.079177e+00
1.257811e+00	2.076412e+00
1.249998e+00	2.076412e+00
1.242186e+00	2.081942e+00
1.234373e+00	2.076412e+00
1.226561e+00	2.073647e+00
1.218748e+00	2.076412e+00
1.210936e+00	2.070882e+00
1.203124e+00	2.070882e+00
1.195311e+00	2.070882e+00
1.187499e+00	2.065353e+00
1.179686e+00	2.062588e+00
1.171874e+00	2.057058e+00
1.164061e+00	2.057058e+00
1.156249e+00	2.048763e+00
1.148436e+00	2.054293e+00
1.140624e+00	2.045999e+00
1.132812e+00	2.045999e+00
1.124999e+00	2.043234e+00
1.117187e+00	2.032175e+00
1.109374e+00	2.034939e+00
1.101562e+00	2.026645e+00
1.093749e+00	2.026645e+00
1.085937e+00	2.023880e+00
1.078124e+00	2.021115e+00
1.070312e+00	2.018350e+00
1.062500e+00	2.012820e+00
1.054687e+00	2.012820e+00
1.046875e+00	2.007291e+00
1.039062e+00	2.004526e+00
1.031250e+00	2.001761e+00
1.023437e+00	1.998996e+00
1.015625e+00	1.996231e+00
1.007812e+00	1.990702e+00
1.000000e+00	1.990702e+00
9.921876e-01	1.987937e+00
9.843751e-01	1.987937e+00
9.765627e-01	1.985172e+00
9.687502e-01	1.982407e+00
9.609378e-01	1.976877e+00
9.531253e-01	1.968583e+00
9.453128e-01	1.971347e+00
9.375003e-01	1.963053e+00
