实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为6000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
5.976573e+00	9.898210e-01
5.953136e+00	9.898210e-01
5.929698e+00	1.009175e+00
5.906260e+00	1.020235e+00
5.882823e+00	1.031294e+00
5.859385e+00	1.042353e+00
5.835947e+00	1.053413e+00
5.812510e+00	1.067237e+00
5.789072e+00	1.078297e+00
5.765634e+00	1.086591e+00
5.742197e+00	1.097651e+00
5.718759e+00	1.111475e+00
5.695321e+00	1.119770e+00
5.671884e+00	1.128064e+00
5.648446e+00	1.139124e+00
5.625008e+00	1.147418e+00
5.601571e+00	1.158478e+00
5.578133e+00	1.169537e+00
5.554695e+00	1.180597e+00
5.531258e+00	1.191656e+00
5.507820e+00	1.199951e+00
5.484382e+00	1.208245e+00
5.460945e+00	1.222069e+00
5.437507e+00	1.227599e+00
5.414069e+00	1.244188e+00
5.390631e+00	1.246953e+00
5.367194e+00	1.260778e+00
5.343756e+00	1.271837e+00
5.320318e+00	1.282897e+00
5.296881e+00	1.293956e+00
5.273443e+00	1.299486e+00
5.250005e+00	1.313310e+00
5.226568e+00	1.321605e+00
5.203130e+00	1.332664e+00
5.179692e+00	1.343724e+00
5.156255e+00	1.354783e+00
5.132817e+00	1.365842e+00
5.109379e+00	1.371372e+00
5.085942e+00	1.385196e+00
5.062504e+00	1.396256e+00
5.039066e+00	1.407315e+00
5.015629e+00	1.415610e+00
4.992191e+00	1.426669e+00
4.968753e+00	1.440494e+00
4.945316e+00	1.448788e+00
4.921878e+00	1.457083e+00
4.898440e+00	1.465378e+00
4.875003e+00	1.473672e+00
4.851565e+00	1.481967e+00
4.828127e+00	1.495791e+00
4.804690e+00	1.504086e+00
4.781252e+00	1.512380e+00
4.757814e+00	1.520675e+00
4.734376e+00	1.531734e+00
4.710939e+00	1.540029e+00
4.687501e+00	1.551088e+00
4.664063e+00	1.556618e+00
4.640626e+00	1.567677e+00
4.617188e+00	1.575972e+00
4.593750e+00	1.587031e+00
4.570313e+00	1.598091e+00
4.546875e+00	1.603621e+00
4.523437e+00	1.611915e+00
4.500000e+00	1.617445e+00
4.476562e+00	1.628504e+00
4.453124e+00	1.634034e+00
4.429687e+00	1.639564e+00
4.406249e+00	1.647858e+00
4.382811e+00	1.653388e+00
4.359374e+00	1.661683e+00
4.335936e+00	1.664448e+00
4.312498e+00	1.672742e+00
4.289061e+00	1.678272e+00
4.265623e+00	1.681037e+00
4.242185e+00	1.683802e+00
4.218748e+00	1.689331e+00
4.195310e+00	1.692096e+00
4.171872e+00	1.692096e+00
4.148435e+00	1.694861e+00
4.124997e+00	1.700391e+00
4.101559e+00	1.705920e+00
4.078121e+00	1.711450e+00
4.054684e+00	1.714215e+00
4.031246e+00	1.722510e+00
4.007808e+00	1.728039e+00
3.984371e+00	1.730804e+00
3.960933e+00	1.736334e+00
3.937495e+00	1.739099e+00
3.914058e+00	1.741864e+00
3.890620e+00	1.747394e+00
3.867182e+00	1.747394e+00
3.843745e+00	1.752923e+00
3.820307e+00	1.761218e+00
3.796870e+00	1.763983e+00
3.773432e+00	1.769512e+00
3.749995e+00	1.772277e+00
3.726557e+00	1.777807e+00
3.703120e+00	1.777807e+00
3.679682e+00	1.777807e+00
3.656245e+00	1.783337e+00
3.632807e+00	1.786102e+00
3.609370e+00	1.783337e+00
3.585933e+00	1.788867e+00
3.562495e+00	1.788867e+00
3.539058e+00	1.788867e+00
3.515620e+00	1.791631e+00
3.492183e+00	1.788867e+00
3.468745e+00	1.788867e+00
3.445308e+00	1.788867e+00
3.421870e+00	1.783337e+00
3.398433e+00	1.786102e+00
3.374995e+00	1.780572e+00
3.351558e+00	1.775042e+00
3.328121e+00	1.763983e+00
3.304683e+00	1.758453e+00
3.281246e+00	1.744629e+00
3.257808e+00	1.730804e+00
3.234371e+00	1.714215e+00
3.210933e+00	1.689331e+00
3.187496e+00	1.658918e+00
3.164058e+00	1.631269e+00
3.140621e+00	1.600856e+00
3.117183e+00	1.570442e+00
3.093746e+00	1.545559e+00
3.070309e+00	1.520675e+00
3.046871e+00	1.498556e+00
3.023434e+00	1.476437e+00
2.999996e+00	1.446023e+00
2.976559e+00	1.399021e+00
2.953121e+00	1.352018e+00
2.929684e+00	1.313310e+00
2.906246e+00	1.288426e+00
2.882809e+00	1.274602e+00
2.859372e+00	1.266307e+00
2.835934e+00	1.258013e+00
2.812497e+00	1.244188e+00
2.789059e+00	1.241424e+00
2.765622e+00	1.233129e+00
2.742184e+00	1.222069e+00
2.718747e+00	1.208245e+00
2.695309e+00	1.186126e+00
2.671872e+00	1.166772e+00
2.648434e+00	1.147418e+00
2.624997e+00	1.130829e+00
2.601560e+00	1.119770e+00
2.578122e+00	1.094886e+00
2.554685e+00	1.056178e+00
2.531247e+00	6.414483e-01
2.507810e+00	5.474429e-01
2.484372e+00	5.446781e-01
2.460935e+00	5.419132e-01
2.437497e+00	5.363835e-01
2.414060e+00	5.336186e-01
2.390623e+00	5.280889e-01
2.367185e+00	5.253240e-01
2.343748e+00	5.197943e-01
2.320310e+00	5.142646e-01
2.296873e+00	5.114997e-01
2.273435e+00	5.059700e-01
2.249998e+00	5.004403e-01
2.226560e+00	4.949105e-01
2.203123e+00	4.893808e-01
2.179685e+00	4.838511e-01
2.156248e+00	4.783213e-01
2.132811e+00	4.727916e-01
2.109373e+00	4.783213e-01
2.085936e+00	4.755565e-01
2.062498e+00	4.727916e-01
2.039061e+00	4.672619e-01
2.015623e+00	4.644970e-01
1.992186e+00	4.562024e-01
1.968748e+00	4.534376e-01
1.945311e+00	4.562024e-01
1.921873e+00	4.534376e-01
1.898436e+00	4.534376e-01
1.874999e+00	4.506727e-01
1.851561e+00	4.479078e-01
1.828124e+00	4.451430e-01
1.804686e+00	4.396132e-01
1.781249e+00	4.340835e-01
1.757811e+00	4.285538e-01
1.734374e+00	4.202592e-01
1.710936e+00	4.174943e-01
1.687499e+00	4.091997e-01
1.664062e+00	4.036700e-01
1.640624e+00	3.953754e-01
1.617187e+00	3.926106e-01
1.593749e+00	4.091997e-01
1.570312e+00	4.202592e-01
1.546874e+00	4.064349e-01
1.523437e+00	4.036700e-01
1.499999e+00	3.953754e-01
1.476562e+00	3.870808e-01
1.453124e+00	3.843160e-01
1.429687e+00	3.760214e-01
1.406250e+00	3.732565e-01
1.382812e+00	3.621971e-01
1.359375e+00	3.566674e-01
1.335937e+00	3.539025e-01
1.312500e+00	3.483728e-01
1.289062e+00	3.400782e-01
1.265625e+00	3.345484e-01
1.242187e+00	3.262539e-01
1.218750e+00	3.207241e-01
1.195313e+00	3.096647e-01
1.171875e+00	3.068998e-01
1.148438e+00	3.041349e-01
1.125000e+00	3.013701e-01
1.101563e+00	2.958404e-01
1.078125e+00	2.903106e-01
1.054688e+00	2.875458e-01
1.031250e+00	2.764863e-01
1.007813e+00	2.709566e-01
9.843754e-01	2.626620e-01
9.609380e-01	2.598971e-01
9.375005e-01	2.543674e-01
9.140630e-01	2.488377e-01
8.906255e-01	2.377782e-01
8.671880e-01	2.267188e-01
8.437505e-01	2.211891e-01
8.203129e-01	2.156593e-01
7.968754e-01	2.045999e-01
7.734379e-01	1.990701e-01
7.500004e-01	1.907756e-01
7.265629e-01	1.852458e-01
7.031254e-01	1.769512e-01
6.796879e-01	1.714215e-01
6.562504e-01	1.658918e-01
6.328129e-01	1.631269e-01
6.093754e-01	1.548323e-01
5.859379e-01	1.493026e-01
5.625004e-01	1.465377e-01
5.390629e-01	1.382432e-01
5.156253e-01	1.299486e-01
4.921878e-01	1.271837e-01
